Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
8514,CA-2018-141614,2018-06-05,2018-06-09,standard class,NS-18640,Noel Staavos,corporate,united states,orlando,florida,32839,south,OFF-PA-10002787,office supplies,paper,xerox 227,20.736
8515,CA-2016-122168,2016-08-21,2016-08-26,standard class,HG-14965,Henry Goldwyn,corporate,united states,florence,kentucky,41042,south,OFF-AR-10003602,office supplies,art,"quartet omega colored chalk, 12/pack",17.52
8516,CA-2016-122168,2016-08-21,2016-08-26,standard class,HG-14965,Henry Goldwyn,corporate,united states,florence,kentucky,41042,south,OFF-AR-10002053,office supplies,art,"premium writing pencils, soft, #2 by central association for the blind",35.76
8517,CA-2017-132899,2017-04-07,2017-04-11,standard class,SF-20200,Sarah Foster,consumer,united states,new york city,new york,10009,east,OFF-AR-10002833,office supplies,art,newell 322,3.64
8518,CA-2018-149720,2018-06-04,2018-06-07,second class,EM-14065,Erin Mull,consumer,united states,frisco,texas,75034,central,FUR-FU-10002501,furniture,furnishings,nu-dell executive frame,30.336
8519,CA-2018-118003,2018-12-04,2018-12-10,standard class,DO-13645,Doug O'Connell,consumer,united states,paterson,new jersey,7501,east,FUR-FU-10002506,furniture,furnishings,"tensor ""hersey kiss"" styled floor lamp",12.99
8520,CA-2018-118003,2018-12-04,2018-12-10,standard class,DO-13645,Doug O'Connell,consumer,united states,paterson,new jersey,7501,east,FUR-CH-10003817,furniture,chairs,"global value steno chair, gray",182.22
8521,CA-2018-118003,2018-12-04,2018-12-10,standard class,DO-13645,Doug O'Connell,consumer,united states,paterson,new jersey,7501,east,FUR-CH-10004860,furniture,chairs,global low back tilter chair,302.94
8522,CA-2017-141887,2017-01-11,2017-01-15,standard class,MP-17470,Mark Packer,home office,united states,columbus,ohio,43229,east,FUR-FU-10002268,furniture,furnishings,ultra door push plate,54.992
8523,US-2017-160206,2017-04-01,2017-04-07,standard class,MY-18295,Muhammed Yedwab,corporate,united states,milwaukee,wisconsin,53209,central,TEC-PH-10000148,technology,phones,cyber acoustics ac-202b speech recognition stereo headset,12.99
8524,CA-2018-133074,2018-09-21,2018-09-25,standard class,DB-13615,Doug Bickford,consumer,united states,san francisco,california,94109,west,OFF-PA-10004082,office supplies,paper,"adams telephone message book w/frequently-called numbers space, 400 messages per book",55.86
8525,CA-2018-161172,2018-03-16,2018-03-16,same day,SP-20920,Susan Pistek,consumer,united states,columbus,ohio,43229,east,TEC-PH-10004348,technology,phones,otterbox defender series case - iphone 5c,44.376
8526,CA-2018-161172,2018-03-16,2018-03-16,same day,SP-20920,Susan Pistek,consumer,united states,columbus,ohio,43229,east,FUR-FU-10003424,furniture,furnishings,nu-dell oak frame,51.264
8527,CA-2018-161172,2018-03-16,2018-03-16,same day,SP-20920,Susan Pistek,consumer,united states,columbus,ohio,43229,east,OFF-BI-10004654,office supplies,binders,avery binding system hidden tab executive style index sets,5.193
8528,CA-2018-161172,2018-03-16,2018-03-16,same day,SP-20920,Susan Pistek,consumer,united states,columbus,ohio,43229,east,TEC-AC-10004571,technology,accessories,logitech g700s rechargeable gaming mouse,159.984
8529,CA-2018-161172,2018-03-16,2018-03-16,same day,SP-20920,Susan Pistek,consumer,united states,columbus,ohio,43229,east,OFF-ST-10000675,office supplies,storage,"file shuttle ii and handi-file, black",54.224
8530,CA-2018-137624,2018-11-10,2018-11-17,standard class,ME-17320,Maria Etezadi,home office,united states,los angeles,california,90008,west,FUR-CH-10001714,furniture,chairs,"global leather & oak executive chair, burgundy",241.424
8531,CA-2017-156748,2017-11-30,2017-12-06,standard class,BS-11755,Bruce Stewart,consumer,united states,detroit,michigan,48227,central,OFF-PA-10000380,office supplies,paper,"rediform incoming/outgoing call register, 11"" x 8 1/2"", 100 messages",33.36
8532,CA-2017-156748,2017-11-30,2017-12-06,standard class,BS-11755,Bruce Stewart,consumer,united states,detroit,michigan,48227,central,OFF-PA-10002713,office supplies,paper,"adams phone message book, 200 message capacity, 8 1/16” x 11”",13.76
8533,CA-2017-156748,2017-11-30,2017-12-06,standard class,BS-11755,Bruce Stewart,consumer,united states,detroit,michigan,48227,central,OFF-ST-10001370,office supplies,storage,sensible storage wiretech storage systems,496.86
8534,CA-2017-156748,2017-11-30,2017-12-06,standard class,BS-11755,Bruce Stewart,consumer,united states,detroit,michigan,48227,central,FUR-CH-10000513,furniture,chairs,high-back leather manager's chair,389.97
8535,CA-2016-169677,2016-01-13,2016-01-15,second class,KS-16300,Karen Seio,corporate,united states,columbus,georgia,31907,south,OFF-LA-10003223,office supplies,labels,avery 508,9.82
8536,US-2015-163146,2015-05-16,2015-05-20,standard class,CC-12475,Cindy Chapman,consumer,united states,san francisco,california,94122,west,TEC-AC-10002217,technology,accessories,imation clip usb flash drive - 8 gb,56.4
8537,CA-2016-157343,2016-06-07,2016-06-11,standard class,HD-14785,Harold Dahlen,home office,united states,philadelphia,pennsylvania,19143,east,OFF-BI-10003707,office supplies,binders,aluminum screw posts,18.312
8538,CA-2016-157343,2016-06-07,2016-06-11,standard class,HD-14785,Harold Dahlen,home office,united states,philadelphia,pennsylvania,19143,east,OFF-PA-10000552,office supplies,paper,xerox 200,25.92
8539,CA-2016-157343,2016-06-07,2016-06-11,standard class,HD-14785,Harold Dahlen,home office,united states,philadelphia,pennsylvania,19143,east,OFF-AR-10003183,office supplies,art,avery fluorescent highlighter four-color set,8.016
8540,CA-2018-147354,2018-03-09,2018-03-13,standard class,KB-16315,Karl Braun,consumer,united states,los angeles,california,90008,west,TEC-CO-10000971,technology,copiers,hewlett packard 310 color digital copier,479.984
8541,CA-2018-147354,2018-03-09,2018-03-13,standard class,KB-16315,Karl Braun,consumer,united states,los angeles,california,90008,west,OFF-BI-10003910,office supplies,binders,dxl angle-view binders with locking rings by samsill,30.84
8542,CA-2016-157287,2016-12-22,2016-12-23,first class,HR-14830,Harold Ryan,corporate,united states,philadelphia,pennsylvania,19140,east,OFF-ST-10001172,office supplies,storage,"tennsco lockers, sand",33.568
8543,CA-2016-157287,2016-12-22,2016-12-23,first class,HR-14830,Harold Ryan,corporate,united states,philadelphia,pennsylvania,19140,east,FUR-CH-10001270,furniture,chairs,harbour creations steel folding chair,422.625
8544,CA-2015-137575,2015-08-06,2015-08-11,standard class,TB-21625,Trudy Brown,consumer,united states,new york city,new york,10035,east,TEC-AC-10004571,technology,accessories,logitech g700s rechargeable gaming mouse,199.98
8545,CA-2017-119074,2017-03-27,2017-03-31,standard class,DS-13180,David Smith,corporate,united states,columbus,georgia,31907,south,FUR-FU-10004053,furniture,furnishings,dax two-tone silver metal document frame,20.24
8546,CA-2017-119074,2017-03-27,2017-03-31,standard class,DS-13180,David Smith,corporate,united states,columbus,georgia,31907,south,FUR-FU-10003731,furniture,furnishings,"eldon expressions wood and plastic desk accessories, oak",39.92
8547,CA-2017-119074,2017-03-27,2017-03-31,standard class,DS-13180,David Smith,corporate,united states,columbus,georgia,31907,south,OFF-BI-10000962,office supplies,binders,"acco flexible accohide square ring data binder, dark blue, 11 1/2"" x 14"" 7/8""",32.54
8548,CA-2016-149566,2016-12-05,2016-12-10,standard class,GB-14530,George Bell,corporate,united states,los angeles,california,90049,west,TEC-AC-10001266,technology,accessories,memorex micro travel drive 8 gb,39.0
8549,CA-2016-149566,2016-12-05,2016-12-10,standard class,GB-14530,George Bell,corporate,united states,los angeles,california,90049,west,OFF-LA-10000452,office supplies,labels,avery 488,12.6
8550,CA-2016-126186,2016-09-11,2016-09-12,first class,GB-14530,George Bell,corporate,united states,aurora,colorado,80013,west,FUR-FU-10000073,furniture,furnishings,deflect-o glasstique clear desk accessories,24.64
8551,CA-2016-121132,2016-07-17,2016-07-24,standard class,VB-21745,Victoria Brennan,corporate,united states,houston,texas,77041,central,OFF-LA-10002368,office supplies,labels,avery 479,6.264
8552,CA-2016-121132,2016-07-17,2016-07-24,standard class,VB-21745,Victoria Brennan,corporate,united states,houston,texas,77041,central,OFF-FA-10004248,office supplies,fasteners,advantus t-pin paper clips,14.432
8554,US-2018-102904,2018-11-13,2018-11-20,standard class,CB-12025,Cassandra Brandow,consumer,united states,decatur,alabama,35601,south,TEC-AC-10000927,technology,accessories,anker ultrathin bluetooth wireless keyboard aluminum cover with stand,239.92
8556,CA-2016-117884,2016-03-22,2016-03-22,same day,DC-13285,Debra Catini,consumer,united states,plantation,florida,33317,south,TEC-AC-10002567,technology,accessories,logitech g602 wireless gaming mouse,447.944
8557,CA-2016-117884,2016-03-22,2016-03-22,same day,DC-13285,Debra Catini,consumer,united states,plantation,florida,33317,south,OFF-ST-10002182,office supplies,storage,"iris 3-drawer stacking bin, black",150.408
8558,CA-2017-132829,2017-12-23,2017-12-26,second class,LA-16780,Laura Armstrong,corporate,united states,houston,texas,77041,central,TEC-PH-10004539,technology,phones,wireless extenders zboost yx545 soho signal booster,453.576
8559,CA-2017-132829,2017-12-23,2017-12-26,second class,LA-16780,Laura Armstrong,corporate,united states,houston,texas,77041,central,OFF-LA-10002945,office supplies,labels,"permanent self-adhesive file folder labels for typewriters, 1 1/8 x 3 1/2, white",45.36
8560,CA-2017-132829,2017-12-23,2017-12-26,second class,LA-16780,Laura Armstrong,corporate,united states,houston,texas,77041,central,TEC-PH-10004345,technology,phones,cisco spa 502g ip phone,287.88
8561,CA-2017-132829,2017-12-23,2017-12-26,second class,LA-16780,Laura Armstrong,corporate,united states,houston,texas,77041,central,TEC-PH-10004912,technology,phones,cisco spa112 2 port phone adapter,131.88
8562,CA-2017-132829,2017-12-23,2017-12-26,second class,LA-16780,Laura Armstrong,corporate,united states,houston,texas,77041,central,FUR-FU-10000206,furniture,furnishings,"ge general purpose, extra long life, showcase & floodlight incandescent bulbs",2.328
8564,US-2018-108315,2018-04-30,2018-05-04,standard class,MH-18115,Mick Hernandez,home office,united states,sanford,florida,32771,south,OFF-BI-10000822,office supplies,binders,"acco presstex data binder with storage hooks, light blue, 9 1/2"" x 11""",4.842
8565,US-2018-108315,2018-04-30,2018-05-04,standard class,MH-18115,Mick Hernandez,home office,united states,sanford,florida,32771,south,FUR-FU-10000747,furniture,furnishings,tenex b1-re series chair mats for low pile carpets,220.704
8566,CA-2017-134110,2017-11-17,2017-11-18,first class,BG-11035,Barry Gonzalez,consumer,united states,the colony,texas,75056,central,TEC-PH-10002350,technology,phones,apple earpods with remote and mic,67.176
8567,CA-2017-134110,2017-11-17,2017-11-18,first class,BG-11035,Barry Gonzalez,consumer,united states,the colony,texas,75056,central,OFF-PA-10000697,office supplies,paper,"tops voice message log book, flash format",15.232
8568,US-2017-136581,2017-11-10,2017-11-12,first class,SV-20365,Seth Vernon,consumer,united states,troy,ohio,45373,east,OFF-PA-10002787,office supplies,paper,xerox 227,31.104
8570,CA-2017-162390,2017-12-06,2017-12-12,standard class,DP-13105,Dave Poirier,corporate,united states,hempstead,new york,11550,east,OFF-BI-10001721,office supplies,binders,trimflex flexible post binders,222.352
8571,CA-2017-162390,2017-12-06,2017-12-12,standard class,DP-13105,Dave Poirier,corporate,united states,hempstead,new york,11550,east,TEC-CO-10004202,technology,copiers,brother dcp1000 digital 3 in 1 multifunction machine,479.984
8572,CA-2017-162222,2017-04-03,2017-04-03,same day,SR-20740,Steven Roelle,home office,united states,dallas,texas,75081,central,OFF-PA-10003893,office supplies,paper,xerox 1962,10.272
8574,CA-2016-164623,2016-10-20,2016-10-22,first class,MS-17770,Maxwell Schwartz,consumer,united states,new york city,new york,10035,east,OFF-PA-10000249,office supplies,paper,easy-staple paper,24.56
8575,CA-2015-159849,2015-09-19,2015-09-19,same day,JK-15640,Jim Kriz,home office,united states,san francisco,california,94110,west,OFF-FA-10000053,office supplies,fasteners,revere boxed rubber bands by revere,5.67
8576,CA-2018-101273,2018-08-27,2018-08-30,second class,ST-20530,Shui Tom,consumer,united states,port saint lucie,florida,34952,south,OFF-AP-10000804,office supplies,appliances,hoover portapower portable vacuum,14.336
8577,CA-2018-106747,2018-07-03,2018-07-04,first class,TS-21505,Tony Sayre,consumer,united states,concord,new hampshire,3301,east,FUR-FU-10004188,furniture,furnishings,luxo professional combination clamp-on lamps,102.3
8579,CA-2018-146164,2018-12-22,2018-12-26,standard class,CM-12190,Charlotte Melton,consumer,united states,rochester,minnesota,55901,central,OFF-ST-10001228,office supplies,storage,personal file boxes with fold-down carry handle,31.16
8580,CA-2017-111605,2017-12-27,2018-01-02,standard class,JW-15955,Joni Wasserman,consumer,united states,louisville,kentucky,40214,south,OFF-LA-10002368,office supplies,labels,avery 479,2.61
8581,CA-2015-130673,2015-05-20,2015-05-22,second class,MC-17590,Matt Collister,corporate,united states,san marcos,texas,78666,central,FUR-FU-10003489,furniture,furnishings,contemporary borderless frame,10.332
8582,CA-2015-130673,2015-05-20,2015-05-22,second class,MC-17590,Matt Collister,corporate,united states,san marcos,texas,78666,central,OFF-PA-10000289,office supplies,paper,xerox 213,10.368
8583,CA-2015-130673,2015-05-20,2015-05-22,second class,MC-17590,Matt Collister,corporate,united states,san marcos,texas,78666,central,TEC-AC-10004227,technology,accessories,sandisk ultra 16 gb microsdhc class 10 memory card,20.784
8584,CA-2015-130673,2015-05-20,2015-05-22,second class,MC-17590,Matt Collister,corporate,united states,san marcos,texas,78666,central,OFF-ST-10000636,office supplies,storage,rogers profile extra capacity storage tub,66.96
8585,CA-2015-104808,2015-02-04,2015-02-08,second class,MH-17440,Mark Haberlin,corporate,united states,escondido,california,92025,west,OFF-BI-10003676,office supplies,binders,"gbc standard recycled report covers, clear plastic sheets",17.248
8586,US-2018-132927,2018-12-09,2018-12-15,standard class,RD-19720,Roger Demir,consumer,united states,philadelphia,pennsylvania,19134,east,OFF-BI-10001116,office supplies,binders,"wilson jones 1"" hanging dubllock ring binders",11.088
8588,CA-2018-162015,2018-07-11,2018-07-18,standard class,KB-16240,Karen Bern,corporate,united states,los angeles,california,90049,west,OFF-AP-10003040,office supplies,appliances,fellowes 8 outlet superior workstation surge protector w/o phone/fax/modem protection,168.1
8589,CA-2016-138492,2016-05-15,2016-05-22,standard class,FC-14335,Fred Chung,corporate,united states,philadelphia,pennsylvania,19140,east,OFF-ST-10002583,office supplies,storage,fellowes neat ideas storage cubes,51.968
8590,CA-2018-145338,2018-01-29,2018-02-01,first class,BD-11770,Bryan Davis,consumer,united states,philadelphia,pennsylvania,19120,east,OFF-AR-10002053,office supplies,art,"premium writing pencils, soft, #2 by central association for the blind",4.768
8591,CA-2018-126676,2018-09-29,2018-10-01,first class,FH-14365,Fred Hopkins,corporate,united states,hempstead,new york,11550,east,OFF-EN-10004846,office supplies,envelopes,letter or legal size expandable poly string tie envelopes,7.98
8592,CA-2018-101700,2018-04-23,2018-04-26,first class,SO-20335,Sean O'Donnell,consumer,united states,greeley,colorado,80634,west,OFF-EN-10003134,office supplies,envelopes,staple envelope,18.688
8593,CA-2018-101700,2018-04-23,2018-04-26,first class,SO-20335,Sean O'Donnell,consumer,united states,greeley,colorado,80634,west,FUR-FU-10001025,furniture,furnishings,"eldon imàge series desk accessories, clear",11.664
8594,CA-2018-159667,2018-11-09,2018-11-13,standard class,PM-19135,Peter McVee,home office,united states,jacksonville,florida,32216,south,TEC-AC-10002567,technology,accessories,logitech g602 wireless gaming mouse,191.976
8595,CA-2018-159667,2018-11-09,2018-11-13,standard class,PM-19135,Peter McVee,home office,united states,jacksonville,florida,32216,south,TEC-PH-10004094,technology,phones,motorola l703cm,499.168
8596,CA-2015-111934,2015-05-05,2015-05-07,first class,GD-14590,Giulietta Dortch,corporate,united states,arlington,virginia,22204,south,OFF-BI-10004364,office supplies,binders,storex dura pro binders,11.88
8597,CA-2015-111934,2015-05-05,2015-05-07,first class,GD-14590,Giulietta Dortch,corporate,united states,arlington,virginia,22204,south,OFF-PA-10000474,office supplies,paper,easy-staple paper,35.44
8598,US-2017-117387,2017-10-27,2017-10-31,standard class,PA-19060,Pete Armstrong,home office,united states,san francisco,california,94122,west,OFF-BI-10004308,office supplies,binders,avery legal 4-ring binder,67.136
8599,CA-2015-141110,2015-11-26,2015-12-01,standard class,LS-17200,Luke Schmidt,corporate,united states,fresno,california,93727,west,OFF-BI-10002012,office supplies,binders,wilson jones easy flow ii sheet lifters,4.32
8600,CA-2015-141110,2015-11-26,2015-12-01,standard class,LS-17200,Luke Schmidt,corporate,united states,fresno,california,93727,west,OFF-PA-10002586,office supplies,paper,xerox 1970,14.94
8601,CA-2015-141110,2015-11-26,2015-12-01,standard class,LS-17200,Luke Schmidt,corporate,united states,fresno,california,93727,west,OFF-AP-10000692,office supplies,appliances,fellowes mighty 8 compact surge protector,40.54
8602,CA-2015-141110,2015-11-26,2015-12-01,standard class,LS-17200,Luke Schmidt,corporate,united states,fresno,california,93727,west,OFF-BI-10001553,office supplies,binders,spinevue locking slant-d ring binders by cardinal,7.312
8603,US-2015-133949,2015-12-31,2015-12-31,same day,JL-15175,James Lanier,home office,united states,reno,nevada,89502,west,TEC-PH-10004908,technology,phones,panasonic kx ts3282w corded phone,475.944
8604,US-2017-116365,2017-01-03,2017-01-08,standard class,CA-12310,Christine Abelman,corporate,united states,san antonio,texas,78207,central,TEC-AC-10002217,technology,accessories,imation clip usb flash drive - 8 gb,30.08
8605,US-2017-116365,2017-01-03,2017-01-08,standard class,CA-12310,Christine Abelman,corporate,united states,san antonio,texas,78207,central,TEC-AC-10002942,technology,accessories,wd my passport ultra 1tb portable external hard drive,165.6
8606,US-2017-116365,2017-01-03,2017-01-08,standard class,CA-12310,Christine Abelman,corporate,united states,san antonio,texas,78207,central,TEC-PH-10002890,technology,phones,at&t 17929 lendline telephone,180.96
8607,CA-2018-162936,2018-08-18,2018-08-22,standard class,CM-12160,Charles McCrossin,consumer,united states,new bedford,massachusetts,2740,east,TEC-AC-10003614,technology,accessories,"verbatim 25 gb 6x blu-ray single layer recordable disc, 10/pack",23.18
8608,CA-2015-151946,2015-06-04,2015-06-09,standard class,BT-11440,Bobby Trafton,consumer,united states,new york city,new york,10035,east,FUR-FU-10002878,furniture,furnishings,"seth thomas 14"" day/date wall clock",56.96
8609,CA-2015-151946,2015-06-04,2015-06-09,standard class,BT-11440,Bobby Trafton,consumer,united states,new york city,new york,10035,east,OFF-AP-10001626,office supplies,appliances,"commercial windtunnel clean air upright vacuum, replacement belts, filtration bags",15.56
8610,CA-2015-151946,2015-06-04,2015-06-09,standard class,BT-11440,Bobby Trafton,consumer,united states,new york city,new york,10035,east,FUR-BO-10003272,furniture,bookcases,o'sullivan living dimensions 5-shelf bookcases,353.568
8611,CA-2015-151946,2015-06-04,2015-06-09,standard class,BT-11440,Bobby Trafton,consumer,united states,new york city,new york,10035,east,FUR-FU-10002191,furniture,furnishings,g.e. halogen desk lamp bulbs,13.96
8612,CA-2018-123624,2018-11-13,2018-11-17,second class,SE-20110,Sanjit Engle,consumer,united states,oxnard,california,93030,west,TEC-AC-10000682,technology,accessories,kensington k72356us mouse-in-a-box usb desktop mouse,82.95
8613,CA-2017-146437,2017-01-28,2017-02-01,second class,HG-14965,Henry Goldwyn,corporate,united states,los angeles,california,90036,west,OFF-AR-10000588,office supplies,art,newell 345,39.68
8614,CA-2017-138233,2017-11-09,2017-11-14,standard class,PF-19165,Philip Fox,consumer,united states,oakland,california,94601,west,TEC-AC-10002001,technology,accessories,logitech wireless gaming headset g930,479.97
8615,CA-2017-165918,2017-09-10,2017-09-14,standard class,BD-11770,Bryan Davis,consumer,united states,edmonds,washington,98026,west,OFF-LA-10003720,office supplies,labels,avery 487,7.38
8616,CA-2017-165918,2017-09-10,2017-09-14,standard class,BD-11770,Bryan Davis,consumer,united states,edmonds,washington,98026,west,OFF-BI-10004364,office supplies,binders,storex dura pro binders,14.256
8617,CA-2017-165918,2017-09-10,2017-09-14,standard class,BD-11770,Bryan Davis,consumer,united states,edmonds,washington,98026,west,OFF-PA-10000100,office supplies,paper,xerox 1945,81.98
8618,CA-2017-165918,2017-09-10,2017-09-14,standard class,BD-11770,Bryan Davis,consumer,united states,edmonds,washington,98026,west,OFF-BI-10004826,office supplies,binders,jm magazine binder,39.624
8619,CA-2018-117513,2018-03-03,2018-03-08,standard class,BT-11395,Bill Tyler,corporate,united states,los angeles,california,90004,west,FUR-TA-10001520,furniture,tables,"lesro sheffield collection coffee table, end table, center table, corner table",399.672
8620,CA-2018-132437,2018-09-08,2018-09-13,second class,EM-14095,Eudokia Martin,corporate,united states,new york city,new york,10024,east,OFF-ST-10001031,office supplies,storage,adjustable personal file tote,65.12
8621,US-2018-119319,2018-11-06,2018-11-09,second class,LC-17050,Liz Carlisle,consumer,united states,dallas,texas,75217,central,FUR-FU-10003878,furniture,furnishings,"linden 10"" round wall clock, black",30.56
8622,CA-2018-104318,2018-05-13,2018-05-18,standard class,FH-14275,Frank Hawley,corporate,united states,franklin,tennessee,37064,south,OFF-AP-10000358,office supplies,appliances,fellowes basic home/office series surge protectors,20.768
8623,US-2017-114230,2017-11-27,2017-12-01,standard class,CM-12235,Chris McAfee,consumer,united states,phoenix,arizona,85023,west,OFF-ST-10000876,office supplies,storage,eldon simplefile box office,39.808
8624,CA-2016-136147,2016-11-13,2016-11-18,standard class,FM-14380,Fred McMath,consumer,united states,miami,florida,33178,south,OFF-BI-10004224,office supplies,binders,catalog binders with expanding posts,121.104
8625,CA-2016-136147,2016-11-13,2016-11-18,standard class,FM-14380,Fred McMath,consumer,united states,miami,florida,33178,south,TEC-AC-10004568,technology,accessories,maxell lto ultrium - 800 gb,111.96
8626,CA-2016-156118,2016-12-08,2016-12-12,standard class,HG-14965,Henry Goldwyn,corporate,united states,colorado springs,colorado,80906,west,OFF-PA-10000533,office supplies,paper,southworth parchment paper & envelopes,15.696
8627,CA-2016-164084,2016-09-07,2016-09-12,standard class,AG-10525,Andy Gerbode,corporate,united states,new york city,new york,10011,east,OFF-ST-10003638,office supplies,storage,mobile personal file cube,70.26
8628,CA-2016-164084,2016-09-07,2016-09-12,standard class,AG-10525,Andy Gerbode,corporate,united states,new york city,new york,10011,east,TEC-AC-10002305,technology,accessories,keytronic e03601u1 - keyboard - beige,90.0
8629,CA-2016-164084,2016-09-07,2016-09-12,standard class,AG-10525,Andy Gerbode,corporate,united states,new york city,new york,10011,east,OFF-BI-10000605,office supplies,binders,"acco pressboard covers with storage hooks, 9 1/2"" x 11"", executive red",6.096
8630,CA-2016-164084,2016-09-07,2016-09-12,standard class,AG-10525,Andy Gerbode,corporate,united states,new york city,new york,10011,east,FUR-TA-10003569,furniture,tables,bretford cr8500 series meeting room furniture,481.176
8631,CA-2016-164084,2016-09-07,2016-09-12,standard class,AG-10525,Andy Gerbode,corporate,united states,new york city,new york,10011,east,OFF-FA-10003059,office supplies,fasteners,assorted color push pins,7.24
8632,CA-2017-107783,2017-07-28,2017-07-29,first class,OT-18730,Olvera Toch,consumer,united states,bethlehem,pennsylvania,18018,east,FUR-BO-10004409,furniture,bookcases,"safco value mate series steel bookcases, baked enamel finish on steel, gray",177.45
8634,CA-2017-107783,2017-07-28,2017-07-29,first class,OT-18730,Olvera Toch,consumer,united states,bethlehem,pennsylvania,18018,east,OFF-AP-10004052,office supplies,appliances,"hoover replacement belts for soft guard & commercial ltweight upright vacs, 2/pk",9.48
8635,CA-2018-159793,2018-08-25,2018-08-29,standard class,SV-20365,Seth Vernon,consumer,united states,philadelphia,pennsylvania,19140,east,FUR-BO-10001798,furniture,bookcases,bush somerset collection bookcase,130.98
8636,CA-2015-160094,2015-04-30,2015-05-02,first class,JM-16195,Justin MacKendrick,consumer,united states,louisville,kentucky,40214,south,OFF-AR-10004010,office supplies,art,hunt boston vacuum mount ks pencil sharpener,174.95
8638,CA-2018-151281,2018-04-27,2018-05-02,standard class,HM-14980,Henry MacAllister,consumer,united states,seattle,washington,98105,west,FUR-FU-10000397,furniture,furnishings,luxo economy swing arm lamp,139.58
8639,CA-2018-118346,2018-07-23,2018-07-24,first class,PO-19180,Philisse Overcash,home office,united states,kenosha,wisconsin,53142,central,TEC-AC-10000736,technology,accessories,logitech g600 mmo gaming mouse,399.95
8640,CA-2015-129819,2015-12-13,2015-12-15,second class,KC-16675,Kimberly Carter,corporate,united states,henderson,kentucky,42420,south,OFF-BI-10004970,office supplies,binders,"accohide 3-ring binder, blue, 1""",12.39
8642,CA-2018-147767,2018-12-02,2018-12-02,same day,SV-20935,Susan Vittorini,consumer,united states,peoria,arizona,85345,west,OFF-BI-10001670,office supplies,binders,vinyl sectional post binders,67.86
8643,CA-2016-108259,2016-11-08,2016-11-15,standard class,NS-18640,Noel Staavos,corporate,united states,jacksonville,north carolina,28540,south,OFF-FA-10000624,office supplies,fasteners,oic binder clips,31.504
8644,CA-2016-108259,2016-11-08,2016-11-15,standard class,NS-18640,Noel Staavos,corporate,united states,jacksonville,north carolina,28540,south,OFF-LA-10002945,office supplies,labels,"permanent self-adhesive file folder labels for typewriters, 1 1/8 x 3 1/2, white",5.04
8645,CA-2016-108259,2016-11-08,2016-11-15,standard class,NS-18640,Noel Staavos,corporate,united states,jacksonville,north carolina,28540,south,OFF-BI-10000315,office supplies,binders,poly designer cover & back,39.879
8646,CA-2016-108259,2016-11-08,2016-11-15,standard class,NS-18640,Noel Staavos,corporate,united states,jacksonville,north carolina,28540,south,FUR-FU-10000023,furniture,furnishings,eldon wave desk accessories,4.712
8647,CA-2017-113341,2017-11-25,2017-11-29,standard class,MH-17455,Mark Hamilton,consumer,united states,los angeles,california,90032,west,FUR-CH-10004698,furniture,chairs,"padded folding chairs, black, 4/carton",194.352
8648,US-2016-131842,2016-12-05,2016-12-08,first class,RR-19525,Rick Reed,corporate,united states,nashville,tennessee,37211,south,FUR-CH-10004477,furniture,chairs,"global push button manager's chair, indigo",97.424
8650,CA-2017-164574,2017-07-29,2017-08-03,standard class,RH-19555,Ritsa Hightower,consumer,united states,charlotte,north carolina,28205,south,OFF-BI-10002429,office supplies,binders,"premier elliptical ring binder, black",27.396
8651,CA-2015-142769,2015-09-13,2015-09-13,same day,RP-19390,Resi Pölking,consumer,united states,seattle,washington,98103,west,OFF-FA-10000840,office supplies,fasteners,oic thumb-tacks,5.7
8652,CA-2015-142769,2015-09-13,2015-09-13,same day,RP-19390,Resi Pölking,consumer,united states,seattle,washington,98103,west,FUR-FU-10001918,furniture,furnishings,c-line cubicle keepers polyproplyene holder with velcro backings,14.19
8653,CA-2015-142769,2015-09-13,2015-09-13,same day,RP-19390,Resi Pölking,consumer,united states,seattle,washington,98103,west,OFF-SU-10001574,office supplies,supplies,acme value line scissors,7.3
8654,CA-2015-142769,2015-09-13,2015-09-13,same day,RP-19390,Resi Pölking,consumer,united states,seattle,washington,98103,west,TEC-AC-10001606,technology,accessories,logitech wireless performance mouse mx for pc and mac,199.98
8655,CA-2015-142769,2015-09-13,2015-09-13,same day,RP-19390,Resi Pölking,consumer,united states,seattle,washington,98103,west,TEC-AC-10003399,technology,accessories,memorex mini travel drive 64 gb usb 2.0 flash drive,144.96
8656,CA-2015-142769,2015-09-13,2015-09-13,same day,RP-19390,Resi Pölking,consumer,united states,seattle,washington,98103,west,TEC-AC-10000865,technology,accessories,wd my passport ultra 500gb portable external hard drive,118.0
8657,CA-2015-142769,2015-09-13,2015-09-13,same day,RP-19390,Resi Pölking,consumer,united states,seattle,washington,98103,west,OFF-PA-10002923,office supplies,paper,xerox 1942,48.94
8658,CA-2015-142769,2015-09-13,2015-09-13,same day,RP-19390,Resi Pölking,consumer,united states,seattle,washington,98103,west,OFF-AP-10004785,office supplies,appliances,"holmes replacement filter for hepa air cleaner, medium room",22.66
8659,CA-2017-168361,2017-06-21,2017-06-25,standard class,KB-16600,Ken Brennan,corporate,united states,chicago,illinois,60623,central,OFF-BI-10003727,office supplies,binders,avery durable slant ring binders with label holder,0.836
